# DATA=SAXS
0.265639E+00 0.295136E-02 5.94478e-05
0.267600E+00 0.292007E-02 5.89215e-05
0.269561E+00 0.295229E-02 6.22916e-05
0.271522E+00 0.286236E-02 5.08654e-05
0.273483E+00 0.274663E-02 4.69965e-05
0.275444E+00 0.288558E-02 4.83764e-05
0.277405E+00 0.272347E-02 5.4205e-05
0.279365E+00 0.282769E-02 4.82216e-05
0.281325E+00 0.276347E-02 5.68561e-05
0.283286E+00 0.267607E-02 5.12997e-05
0.285246E+00 0.263505E-02 5.00803e-05
0.287206E+00 0.263705E-02 5.6055e-05
0.289165E+00 0.251023E-02 5.17046e-05
0.291125E+00 0.239961E-02 5.90362e-05
0.293084E+00 0.240785E-02 6.28975e-05
0.295044E+00 0.243566E-02 4.7896e-05
0.297003E+00 0.230426E-02 5.24495e-05
0.298962E+00 0.224635E-02 4.32648e-05
0.300921E+00 0.237084E-02 5.45645e-05
0.302879E+00 0.232328E-02 4.35243e-05
0.304838E+00 0.230750E-02 6.26973e-05
0.306796E+00 0.222249E-02 4.75214e-05
0.308755E+00 0.228681E-02 5.7498e-05
0.310713E+00 0.216080E-02 4.99103e-05
0.312670E+00 0.216746E-02 5.89227e-05
0.314628E+00 0.215762E-02 6.0081e-05
0.316586E+00 0.207688E-02 5.1836e-05
0.318543E+00 0.206277E-02 5.33642e-05
0.320500E+00 0.203999E-02 5.86887e-05
0.322457E+00 0.204839E-02 5.38992e-05
0.328328E+00 0.188508E-02 5.75538e-05
0.330284E+00 0.198277E-02 4.62078e-05
0.332240E+00 0.188033E-02 5.38902e-05
0.334196E+00 0.189127E-02 4.99305e-05
0.336152E+00 0.188341E-02 5.14807e-05
0.338108E+00 0.192652E-02 4.64142e-05
0.340063E+00 0.188169E-02 4.81071e-05
0.342019E+00 0.180042E-02 4.75427e-05
0.343974E+00 0.177137E-02 4.15444e-05
0.345929E+00 0.178116E-02 5.86107e-05
0.347884E+00 0.168815E-02 6.26885e-05
0.349838E+00 0.177234E-02 4.67767e-05
0.351793E+00 0.160084E-02 5.5829e-05
0.353747E+00 0.172662E-02 4.65636e-05
0.355701E+00 0.167597E-02 5.91521e-05
0.357655E+00 0.164045E-02 5.8289e-05
0.359609E+00 0.153629E-02 4.75489e-05
0.361562E+00 0.157822E-02 5.27076e-05
0.363516E+00 0.156148E-02 4.46076e-05
0.365469E+00 0.148091E-02 4.36151e-05
0.367422E+00 0.149365E-02 5.47707e-05
0.369374E+00 0.145856E-02 4.93122e-05
0.371327E+00 0.150696E-02 4.6531e-05
0.373279E+00 0.156663E-02 4.66223e-05
0.375232E+00 0.149352E-02 4.68995e-05
0.377184E+00 0.148566E-02 4.25529e-05
0.379135E+00 0.151190E-02 4.63537e-05
0.381087E+00 0.143235E-02 4.95946e-05
0.383038E+00 0.141014E-02 4.28909e-05
0.384990E+00 0.139435E-02 5.03285e-05
0.386941E+00 0.135419E-02 4.05811e-05
0.388891E+00 0.129018E-02 4.21196e-05
0.390842E+00 0.133444E-02 5.42004e-05
0.392792E+00 0.136757E-02 5.66785e-05
0.394743E+00 0.131493E-02 4.69522e-05
0.396693E+00 0.132879E-02 5.20329e-05
0.398642E+00 0.130899E-02 4.42924e-05
0.400592E+00 0.139682E-02 4.63842e-05
0.402541E+00 0.125089E-02 4.25431e-05
0.404490E+00 0.125312E-02 5.44523e-05
0.406439E+00 0.122863E-02 4.99289e-05
0.408388E+00 0.128547E-02 4.29317e-05
0.410337E+00 0.120325E-02 5.5043e-05
0.412285E+00 0.120734E-02 4.64083e-05
0.414233E+00 0.123193E-02 4.63417e-05
0.416181E+00 0.123768E-02 4.50761e-05
0.418129E+00 0.114343E-02 4.03067e-05
0.420076E+00 0.111980E-02 5.46055e-05
0.422023E+00 0.115050E-02 5.23625e-05
0.423970E+00 0.121391E-02 5.46762e-05
0.425917E+00 0.115887E-02 4.20042e-05
0.427864E+00 0.114942E-02 5.04354e-05
0.429810E+00 0.103181E-02 4.23325e-05
0.431756E+00 0.107479E-02 4.16605e-05
0.433702E+00 0.109231E-02 3.96045e-05
0.435648E+00 0.110152E-02 4.5676e-05
0.437593E+00 0.106339E-02 4.51247e-05
0.439539E+00 0.994930E-03 5.07188e-05
0.441484E+00 0.106454E-02 3.9409e-05
0.443429E+00 0.999146E-03 4.94641e-05
0.445373E+00 0.107552E-02 4.64223e-05
0.447317E+00 0.994381E-03 3.873e-05
0.451205E+00 0.979074E-03 3.91746e-05
0.453149E+00 0.102520E-02 4.1315e-05
0.455093E+00 0.925030E-03 4.70775e-05
0.457036E+00 0.102403E-02 4.48932e-05
0.458979E+00 0.919421E-03 5.33114e-05
0.460921E+00 0.966790E-03 5.47904e-05
0.462864E+00 0.953713E-03 4.34279e-05
0.464806E+00 0.945651E-03 4.84443e-05
0.466748E+00 0.933675E-03 5.05504e-05
0.468690E+00 0.890594E-03 5.95703e-05
0.470631E+00 0.906243E-03 3.83865e-05
0.472573E+00 0.983371E-03 4.05242e-05
0.474514E+00 0.918265E-03 4.70807e-05
0.476454E+00 0.994167E-03 4.16594e-05
0.478395E+00 0.904989E-03 4.87846e-05
0.480335E+00 0.876774E-03 5.12618e-05
0.482275E+00 0.886887E-03 4.27693e-05
0.484215E+00 0.923166E-03 4.68777e-05
0.486155E+00 0.830254E-03 4.54883e-05
0.488094E+00 0.911535E-03 4.64172e-05
0.490033E+00 0.863127E-03 4.58008e-05
0.491972E+00 0.787152E-03 3.7701e-05
0.493910E+00 0.885651E-03 5.10831e-05
0.495849E+00 0.872271E-03 4.33238e-05
0.497787E+00 0.853287E-03 4.17495e-05
0.499724E+00 0.824475E-03 4.985e-05
0.501662E+00 0.806674E-03 4.46773e-05
0.503599E+00 0.815968E-03 4.18505e-05
0.505536E+00 0.772885E-03 4.68414e-05
0.507473E+00 0.834014E-03 4.29742e-05
0.509410E+00 0.774534E-03 4.72723e-05
0.511346E+00 0.847545E-03 4.48382e-05
0.513282E+00 0.734724E-03 4.44541e-05
0.515217E+00 0.783297E-03 5.03299e-05
0.517153E+00 0.748787E-03 4.94191e-05
0.519088E+00 0.848333E-03 4.81225e-05
0.521023E+00 0.761991E-03 5.0811e-05
0.522958E+00 0.705016E-03 4.08651e-05
0.524892E+00 0.829530E-03 5.4168e-05
0.526826E+00 0.757613E-03 4.84609e-05
0.528760E+00 0.727653E-03 4.77797e-05
0.530694E+00 0.738202E-03 4.34089e-05
0.532627E+00 0.681450E-03 4.74498e-05
0.534560E+00 0.703610E-03 5.69465e-05
0.536493E+00 0.748098E-03 5.20742e-05
0.538425E+00 0.669552E-03 4.70697e-05
0.540357E+00 0.690231E-03 5.03987e-05
0.542289E+00 0.707736E-03 4.2382e-05
0.544221E+00 0.659850E-03 5.34947e-05
0.546152E+00 0.769976E-03 4.98541e-05
0.548083E+00 0.656617E-03 6.21829e-05
0.550014E+00 0.678302E-03 5.37845e-05
0.551945E+00 0.710814E-03 4.86981e-05
0.553875E+00 0.669463E-03 5.17518e-05
0.555805E+00 0.772142E-03 5.67297e-05
0.557735E+00 0.648993E-03 4.79417e-05
0.559664E+00 0.667408E-03 4.18755e-05
0.561593E+00 0.774164E-03 5.35924e-05
0.563522E+00 0.679947E-03 5.59029e-05
0.565451E+00 0.690930E-03 5.40797e-05
0.567379E+00 0.783006E-03 5.23786e-05
0.569307E+00 0.663865E-03 5.8733e-05
0.571235E+00 0.651386E-03 5.67026e-05
0.573162E+00 0.637761E-03 5.46661e-05
0.575089E+00 0.700775E-03 5.33671e-05
0.577016E+00 0.649471E-03 4.24676e-05
0.578943E+00 0.619739E-03 5.6904e-05
0.580869E+00 0.670497E-03 5.45452e-05
0.582795E+00 0.585173E-03 6.04254e-05
0.584720E+00 0.639982E-03 6.23031e-05
0.586646E+00 0.579081E-03 4.6765e-05
0.588571E+00 0.626981E-03 5.3243e-05
0.590496E+00 0.608016E-03 6.4951e-05
0.592420E+00 0.589304E-03 4.73925e-05
0.594344E+00 0.609969E-03 5.90039e-05
0.596268E+00 0.469207E-03 5.30237e-05
0.598192E+00 0.685386E-03 5.34229e-05
0.600115E+00 0.566536E-03 6.4587e-05
0.602038E+00 0.659524E-03 5.74225e-05
0.603960E+00 0.574136E-03 6.70667e-05
0.605883E+00 0.579077E-03 5.45406e-05
0.607805E+00 0.634312E-03 5.97126e-05
0.609726E+00 0.517662E-03 5.95439e-05
0.611648E+00 0.535451E-03 6.87011e-05
0.613569E+00 0.563153E-03 5.61091e-05
0.615490E+00 0.678521E-03 5.91177e-05
0.617410E+00 0.648752E-03 6.212e-05
0.619330E+00 0.602902E-03 6.62681e-05
0.621250E+00 0.572001E-03 7.00289e-05
0.623170E+00 0.556429E-03 4.9897e-05
0.625089E+00 0.530077E-03 7.34653e-05
0.627008E+00 0.562069E-03 4.58398e-05
0.628927E+00 0.488406E-03 5.48437e-05
0.630845E+00 0.577285E-03 5.5428e-05
0.632763E+00 0.576531E-03 5.1354e-05
0.634680E+00 0.545467E-03 6.76614e-05
0.636598E+00 0.526605E-03 6.87185e-05
0.638515E+00 0.540946E-03 5.82569e-05
0.640431E+00 0.539297E-03 6.26885e-05
0.642348E+00 0.498750E-03 6.58292e-05
0.644264E+00 0.620091E-03 6.24646e-05
0.646179E+00 0.556829E-03 6.38592e-05
0.648095E+00 0.588818E-03 6.81869e-05
0.650010E+00 0.561181E-03 5.71293e-05
0.651925E+00 0.566224E-03 6.20063e-05
0.653839E+00 0.465462E-03 5.69288e-05
0.655753E+00 0.547129E-03 6.28379e-05
0.657667E+00 0.566909E-03 6.367e-05
0.659580E+00 0.495603E-03 5.71835e-05
0.661493E+00 0.586855E-03 5.26094e-05
0.663406E+00 0.535918E-03 5.56787e-05
0.665319E+00 0.502120E-03 6.09824e-05
0.667231E+00 0.530030E-03 6.18367e-05
0.669142E+00 0.617336E-03 6.57641e-05
0.671054E+00 0.476615E-03 6.75682e-05
0.672965E+00 0.405846E-03 6.00028e-05
0.674876E+00 0.576702E-03 7.52899e-05
0.676786E+00 0.564936E-03 6.65693e-05
0.678696E+00 0.413858E-03 5.96054e-05
0.680606E+00 0.465654E-03 7.31231e-05
0.682515E+00 0.500284E-03 6.03547e-05
0.684424E+00 0.494763E-03 5.12572e-05
0.686333E+00 0.380416E-03 6.95033e-05
0.688241E+00 0.467519E-03 7.6598e-05
0.690149E+00 0.535421E-03 6.66072e-05
0.692057E+00 0.441103E-03 7.12997e-05
0.693964E+00 0.451784E-03 7.06917e-05
0.695871E+00 0.404209E-03 7.28718e-05
0.697778E+00 0.589192E-03 6.71174e-05
0.699684E+00 0.435306E-03 6.36032e-05
0.701590E+00 0.517422E-03 6.10985e-05
0.703496E+00 0.540551E-03 7.28494e-05
0.705401E+00 0.440389E-03 6.82741e-05
0.707306E+00 0.541334E-03 7.65574e-05
0.709210E+00 0.471937E-03 8.0917e-05
0.711114E+00 0.442750E-03 7.29657e-05
0.713018E+00 0.500493E-03 7.2213e-05
0.714922E+00 0.540532E-03 9.10514e-05
0.716825E+00 0.394763E-03 7.08704e-05
0.718728E+00 0.468575E-03 8.66976e-05
0.720630E+00 0.335875E-03 9.13405e-05
0.722532E+00 0.476518E-03 7.07323e-05
0.724434E+00 0.589439E-03 8.56205e-05
0.726335E+00 0.507912E-03 0.000100006
0.728236E+00 0.593847E-03 6.68444e-05
0.730137E+00 0.468525E-03 9.25738e-05
0.732037E+00 0.393234E-03 0.000114166
0.733937E+00 0.390890E-03 8.75774e-05
0.735836E+00 0.533349E-03 9.13017e-05
0.737735E+00 0.353599E-03 0.000107936
0.739634E+00 0.508846E-03 0.00010683
0.741532E+00 0.417749E-03 7.73062e-05
0.743430E+00 0.569132E-03 9.58159e-05
0.745328E+00 0.350116E-03 0.000112752
0.747225E+00 0.378544E-03 0.000104992
0.749122E+00 0.427140E-03 0.000104153
0.751019E+00 0.596921E-03 8.77722e-05
0.752915E+00 0.527079E-03 8.91675e-05
0.754811E+00 0.631265E-03 0.000106728
0.756706E+00 0.279615E-03 0.000129864
0.758601E+00 0.461233E-03 0.00011613
0.760496E+00 0.505224E-03 0.000112034
0.762390E+00 0.278888E-03 0.00013267
0.764284E+00 0.575201E-03 0.000139404
0.766178E+00 0.441267E-03 0.00015385
0.768071E+00 0.310915E-03 0.000133724
0.769964E+00 0.442964E-03 0.000117096
0.771856E+00 0.450975E-03 0.000121333
0.773748E+00 0.631979E-03 0.000143199
0.775640E+00 0.351964E-03 0.000124045
0.777531E+00 0.575057E-03 0.000129762
0.779422E+00 0.247012E-03 0.000148297
0.781313E+00 0.526929E-03 0.000151204
0.783203E+00 0.468266E-03 0.000144734
0.785092E+00 0.391448E-03 0.000139918
0.786982E+00 0.485642E-03 0.000132412
0.788871E+00 0.361997E-03 0.000131183
0.790759E+00 0.497518E-03 0.0001587
0.792647E+00 0.554514E-03 0.000147017
0.794535E+00 0.323837E-03 0.000209329
0.796423E+00 0.499122E-03 0.000160607
